idPedido,dtPedido,flKetchup,descUF,txtRecado
360,2023-05-23T09:35:20.000+0000,true,Goiás,null
361,2023-05-23T09:38:10.000+0000,true,Minas Gerais,null
362,2023-05-23T09:38:58.000+0000,true,São Paulo,Capricha no bacon!
363,2023-05-23T09:41:05.000+0000,false,Santa Catarina,"Valeu pessoal, vocês são feras!"
364,2023-05-23T09:42:19.000+0000,true,Rio de Janeiro,Vocês são brabos!!!
365,2023-05-23T09:44:23.000+0000,false,São Paulo,null
366,2023-05-23T09:44:32.000+0000,false,Rio de Janeiro,null
367,2023-05-23T09:47:57.000+0000,false,São Paulo,estou FAMINTO para aprender SQL!!
368,2023-05-23T09:48:46.000+0000,false,Bahia,null
369,2023-05-23T09:49:24.000+0000,false,Minas Gerais,null
370,2023-05-23T09:50:14.000+0000,false,Rio de Janeiro,Vamos por a mão na massa!!!!!
371,2023-05-23T09:50:23.000+0000,true,Minas Gerais,null
372,2023-05-23T09:51:14.000+0000,false,Rio de Janeiro,Pizza se come com a mão! Abraço do pessoal de estatística da ufjf! R+Python+SQL
373,2023-05-23T09:51:25.000+0000,true,Distrito Federal,Caprichem na mussarela.
374,2023-05-23T09:52:17.000+0000,false,Rio Grande do Norte,"Faltou o tamanho, quantidade e se era rodízio ou não."
375,2023-05-23T09:53:51.000+0000,true,Ceará,Quero ligeiro
376,2023-05-23T09:54:58.000+0000,false,São Paulo,null
377,2023-05-23T09:55:03.000+0000,true,Ceará,Fome!!!!!!!!!!!!!! rsrsrsrs
378,2023-05-23T09:56:08.000+0000,false,Minas Gerais,null
379,2023-05-23T10:01:07.000+0000,false,São Paulo,Um beijo pra vocês!!!
380,2023-05-23T10:02:13.000+0000,false,Espírito Santo,Obrigado pela aula!
381,2023-05-23T10:07:48.000+0000,false,São Paulo,null
382,2023-05-23T10:12:46.000+0000,false,Espírito Santo,null
383,2023-05-23T10:13:52.000+0000,true,Bahia,Assa essa aí com carinho
384,2023-05-23T10:14:00.000+0000,false,São Paulo,Que seja una Bella Pizza!!!!
385,2023-05-23T10:16:35.000+0000,false,Paraná,null
386,2023-05-23T10:17:42.000+0000,false,Minas Gerais,null
387,2023-05-23T10:17:55.000+0000,false,São Paulo,null
388,2023-05-23T10:23:28.000+0000,true,Santa Catarina,null
389,2023-05-23T10:26:25.000+0000,true,São Paulo,Gostaria do recheio de maneira uniforme e fazer a cara do mickey com a linguiça calabresa defumada.
390,2023-05-23T10:34:54.000+0000,false,São Paulo,null
391,2023-05-23T10:38:30.000+0000,true,São Paulo,null
392,2023-05-23T10:39:40.000+0000,false,Ceará,null
393,2023-05-23T10:42:31.000+0000,false,Distrito Federal,a excelência na qualidade fideliza clientes
394,2023-05-23T10:44:54.000+0000,true,Rio de Janeiro,Mande bem crocante!
395,2023-05-23T10:50:55.000+0000,true,Santa Catarina,null
396,2023-05-23T10:51:40.000+0000,false,Santa Catarina,null
397,2023-05-23T10:53:30.000+0000,true,Pará,Pode caprichar no bacon
398,2023-05-23T11:01:43.000+0000,false,Espírito Santo,null
399,2023-05-23T11:07:57.000+0000,true,Paraná,null
400,2023-05-23T11:12:55.000+0000,true,Santa Catarina,null
401,2023-05-23T11:19:17.000+0000,true,Minas Gerais,"Olá, gostaria de entender como é feita a integração, do banco de dados com um programa em python."
402,2023-05-23T11:21:13.000+0000,true,São Paulo,null
403,2023-05-23T11:25:52.000+0000,true,Rio de Janeiro,null
404,2023-05-23T11:33:00.000+0000,false,Rio de Janeiro,Capricha que hoje estou triste!
405,2023-05-23T11:38:11.000+0000,true,Paraná,null
406,2023-05-23T11:41:17.000+0000,true,São Paulo,null
407,2023-05-23T11:44:15.000+0000,true,Rio de Janeiro,Ansiosa pra conhecer a dinâmica da Pizza Query! :)
408,2023-05-23T11:45:13.000+0000,false,São Paulo,null
409,2023-05-23T11:48:14.000+0000,false,São Paulo,"Por favor não queime as bordas, não acrescente cebola nem cebolinha (por engano), mas se tiver manjericão, pode acrescentar."
410,2023-05-23T11:52:43.000+0000,true,Paraná,Vaaaaaiiiii!
411,2023-05-23T12:07:14.000+0000,false,Minas Gerais,Parabéns pela iniciativa e continuem fornecendo um conteúdo tão precioso como esse! O mundo agradece
412,2023-05-23T12:14:16.000+0000,false,São Paulo,"Entrega rápida, estou morrendo de fome!!!!!"
413,2023-05-23T12:18:39.000+0000,false,São Paulo,null
414,2023-05-23T12:20:37.000+0000,false,São Paulo,Gratina o queijo e por favor deixe a base da massa crocante
415,2023-05-23T12:24:32.000+0000,true,Espírito Santo,null
416,2023-05-23T12:24:38.000+0000,false,Rio de Janeiro,null
417,2023-05-23T12:28:29.000+0000,false,Paraná,null
418,2023-05-23T12:32:58.000+0000,true,Rio de Janeiro,null
419,2023-05-23T12:33:12.000+0000,false,São Paulo,null
420,2023-05-23T12:37:48.000+0000,false,São Paulo,null
421,2023-05-23T12:46:57.000+0000,true,São Paulo,null
422,2023-05-23T12:58:37.000+0000,true,São Paulo,null
423,2023-05-23T13:00:25.000+0000,false,Paraíba,Valeu!
424,2023-05-23T13:01:41.000+0000,false,Minas Gerais,null
425,2023-05-23T13:13:39.000+0000,true,Rio de Janeiro,null
426,2023-05-23T13:14:49.000+0000,false,Paraná,null
427,2023-05-23T13:25:49.000+0000,false,São Paulo,De a ordem camaradas
428,2023-05-23T13:30:31.000+0000,true,Rio de Janeiro,null
429,2023-05-23T13:34:09.000+0000,true,Minas Gerais,null
430,2023-05-23T13:50:41.000+0000,false,Bahia,"forno aceso aqui no Bairro de Brotas, na cidade de Salvador, na Bahia."
431,2023-05-23T13:51:31.000+0000,false,Santa Catarina,null
432,2023-05-23T13:52:25.000+0000,false,São Paulo,Capricha na borda chefe!
433,2023-05-23T13:56:43.000+0000,false,Rio de Janeiro,null
434,2023-05-23T13:58:18.000+0000,true,Minas Gerais,null
435,2023-05-23T14:07:37.000+0000,false,Rio Grande do Sul,null
436,2023-05-23T14:08:44.000+0000,true,Santa Catarina,null
437,2023-05-23T14:29:05.000+0000,false,São Paulo,null
438,2023-05-23T14:42:04.000+0000,false,São Paulo,Salve!
439,2023-05-23T14:42:40.000+0000,false,Paraná,Tão contratando ajudante de pizzaiolo?
440,2023-05-23T14:50:20.000+0000,true,Pernambuco,"que a pizza chegue quentinha na minha casa, por favor"
441,2023-05-23T14:52:15.000+0000,true,São Paulo,null
442,2023-05-23T14:59:21.000+0000,true,Paraná,Fiquei com fome respondendo esse formulário...
443,2023-05-23T15:00:49.000+0000,true,Rio de Janeiro,"Faltou o ""Frango com catupiry"" =("
444,2023-05-23T15:06:49.000+0000,false,São Paulo,Vai ter sorteio de vale-pizza para os participantes?
445,2023-05-23T15:23:50.000+0000,true,Santa Catarina,Caprichem no recheio
446,2023-05-23T15:24:52.000+0000,true,Minas Gerais,null
447,2023-05-23T15:39:55.000+0000,true,Rio Grande do Sul,null
448,2023-05-23T16:09:31.000+0000,true,Bahia,null
449,2023-05-23T16:09:54.000+0000,true,Ceará,null
450,2023-05-23T16:21:23.000+0000,true,Rio Grande do Norte,Vai!!!!!!!
451,2023-05-23T16:28:36.000+0000,true,Distrito Federal,null
452,2023-05-23T16:28:51.000+0000,false,Paraná,null
453,2023-05-23T16:30:02.000+0000,false,São Paulo,Boa pizza!
454,2023-05-23T16:58:56.000+0000,false,São Paulo,null
455,2023-05-23T17:06:49.000+0000,false,São Paulo,puta falta de sacanagem so tenho 13 reais no vr (minhadona aqui) e vcs vem com PIZZA p ensinar a não é possiver
456,2023-05-23T17:28:20.000+0000,false,São Paulo,Bora pra cima
457,2023-05-23T17:29:33.000+0000,true,Minas Gerais,Capricha!
458,2023-05-23T17:45:45.000+0000,false,Minas Gerais,null
459,2023-05-23T17:47:47.000+0000,false,São Paulo,null
460,2023-05-23T17:52:52.000+0000,false,São Paulo,null
461,2023-05-23T17:54:04.000+0000,true,Amazonas,Vamos nessa! E fazer a melhor pizza do mundo.
462,2023-05-23T18:16:10.000+0000,false,Pernambuco,"Preparem a larica, que eu tô chegando com o salve!"
463,2023-05-23T18:20:54.000+0000,true,Pernambuco,Faltou o ingrediente molho de tomate kkkkk S2
464,2023-05-23T18:22:00.000+0000,false,Ceará,null
465,2023-05-23T18:29:34.000+0000,true,Ceará,null
466,2023-05-23T18:30:49.000+0000,true,Rio de Janeiro,Gratidão!
467,2023-05-23T18:36:52.000+0000,false,Ceará,null
468,2023-05-23T18:46:33.000+0000,false,São Paulo,null
469,2023-05-23T18:48:19.000+0000,true,Rio de Janeiro,null
470,2023-05-23T18:51:26.000+0000,false,São Paulo,não queima a parte de baixo
471,2023-05-23T18:51:49.000+0000,true,Espírito Santo,null
472,2023-05-23T18:52:26.000+0000,true,Espírito Santo,"SELECT fAprendizado
FROM melhorlivedemaio"
473,2023-05-23T19:01:13.000+0000,true,Espírito Santo,Boa sorte rs
474,2023-05-23T19:06:55.000+0000,false,São Paulo,null
475,2023-05-23T19:15:55.000+0000,false,São Paulo,Bora por a mão na massa!
476,2023-05-23T19:16:40.000+0000,false,São Paulo,#PIZZATIME...VAIII
477,2023-05-23T19:19:53.000+0000,true,São Paulo,null
478,2023-05-23T19:46:20.000+0000,false,São Paulo,Ketchup na pizza é crime!!!!
479,2023-05-23T19:57:53.000+0000,false,Pernambuco,null
480,2023-05-23T20:06:44.000+0000,false,Sergipe,null
481,2023-05-23T20:12:45.000+0000,true,Santa Catarina,<3
482,2023-05-23T20:19:54.000+0000,true,Rio Grande do Sul,null
483,2023-05-23T20:32:08.000+0000,false,Mato Grosso do Sul,Borda com cerveja
484,2023-05-23T20:44:26.000+0000,true,Paraná,null
485,2023-05-23T21:36:47.000+0000,true,São Paulo,null
486,2023-05-23T21:54:17.000+0000,true,São Paulo,Capricha nos recheios
487,2023-05-23T22:00:32.000+0000,false,São Paulo,Massa bem passada e SQL turbinado Tela
488,2023-05-23T22:42:55.000+0000,false,Pernambuco,null
489,2023-05-23T23:06:20.000+0000,true,Rio de Janeiro,A semana vai terminar em pizza?!! ;)
490,2023-05-23T23:23:55.000+0000,false,Bahia,null
491,2023-05-23T23:25:47.000+0000,true,São Paulo,Faça bem feito! haha
492,2023-05-24T01:04:04.000+0000,false,Paraná,Quero
493,2023-05-24T02:47:07.000+0000,true,Minas Gerais,Bem dourada!
494,2023-05-24T04:34:21.000+0000,true,Ceará,Vocês são demais.  Vaiiii
495,2023-05-24T05:54:25.000+0000,false,São Paulo,Faltou o exilados da gringa no estado que você mora rsrsrs ansioso pro treinamento!
496,2023-05-24T06:01:54.000+0000,true,Paraíba,null
497,2023-05-24T07:01:14.000+0000,true,São Paulo,null
498,2023-05-24T07:09:16.000+0000,true,Rio de Janeiro,null
499,2023-05-24T07:49:26.000+0000,false,Distrito Federal,Arriba! Andale
500,2023-05-24T07:58:28.000+0000,true,São Paulo,No capricho. Fome de conhecimento
501,2023-05-24T08:03:39.000+0000,false,Santa Catarina,Deixa a massa bem no ponto sem deixar passar o restante dos ingredientes
502,2023-05-24T08:11:39.000+0000,true,Minas Gerais,Vcs são foda!
503,2023-05-24T08:51:36.000+0000,false,São Paulo,null
504,2023-05-24T09:01:14.000+0000,false,São Paulo,To com fome
505,2023-05-24T09:06:34.000+0000,false,São Paulo,Vocês são uns lindos
506,2023-05-24T09:10:27.000+0000,false,Rio Grande do Sul,Fatiar a pizza em apenas quatro partes.
507,2023-05-24T09:19:18.000+0000,false,Minas Gerais,null
508,2023-05-24T09:21:58.000+0000,true,Paraná,null
509,2023-05-24T09:27:08.000+0000,true,Sergipe,Capricha no catupiry.
510,2023-05-24T09:41:20.000+0000,true,São Paulo,"Bora para cima mano, é nois!!!"
511,2023-05-24T09:44:14.000+0000,true,Ceará,null
512,2023-05-24T10:20:14.000+0000,true,São Paulo,A pizza vai ser brinde?? Ahaha
513,2023-05-24T10:41:24.000+0000,true,São Paulo,Queremos desconto
514,2023-05-24T11:05:22.000+0000,true,São Paulo,Capricha na borda!
515,2023-05-24T11:26:13.000+0000,false,Minas Gerais,null
516,2023-05-24T11:27:32.000+0000,false,Distrito Federal,null
517,2023-05-24T11:45:57.000+0000,false,São Paulo,null
518,2023-05-24T12:00:36.000+0000,false,Minas Gerais,"Parabéns por mais essa iniciativa, e fogo nos racistas!"
519,2023-05-24T12:01:57.000+0000,false,São Paulo,null
520,2023-05-24T12:14:18.000+0000,false,São Paulo,"Capricha no recheio, por favor."
521,2023-05-24T12:23:48.000+0000,true,Bahia,null
522,2023-05-24T12:42:01.000+0000,true,Bahia,Que massa!!!
523,2023-05-24T12:50:06.000+0000,true,Minas Gerais,null
524,2023-05-24T12:56:37.000+0000,true,São Paulo,Sacanagem ter que preencher isso aqui na hora do almoço! hahaha
525,2023-05-24T13:19:23.000+0000,true,Goiás,null
526,2023-05-24T13:24:36.000+0000,false,São Paulo,Teo me Why!!!!!!
527,2023-05-24T13:27:05.000+0000,true,Paraná,"Capricha no abacaxi, pleaaseee"
528,2023-05-24T13:28:25.000+0000,true,Rio de Janeiro,null
529,2023-05-24T13:28:57.000+0000,false,São Paulo,null
530,2023-05-24T13:29:03.000+0000,false,Pernambuco,null
531,2023-05-24T13:29:24.000+0000,false,São Paulo,null
532,2023-05-24T13:29:39.000+0000,false,São Paulo,null
533,2023-05-24T13:29:55.000+0000,false,Santa Catarina,É a pizza dos meus sonhos
534,2023-05-24T13:30:01.000+0000,true,São Paulo,null
535,2023-05-24T13:30:21.000+0000,false,São Paulo,"Na parte do ingrediente 5, por favor trocar o roquefort por gorgonzola, por favor."
536,2023-05-24T13:30:27.000+0000,true,Sergipe,null
537,2023-05-24T13:31:14.000+0000,false,São Paulo,Capricha!
538,2023-05-24T13:31:20.000+0000,true,Paraná,null
539,2023-05-24T13:31:39.000+0000,false,Ceará,"Parabens pelo trabalho, galera!"
540,2023-05-24T13:31:48.000+0000,false,São Paulo,Vcs são foda!
541,2023-05-24T13:32:04.000+0000,true,Paraná,Capricha!
542,2023-05-24T13:32:11.000+0000,true,Bahia,null
543,2023-05-24T13:32:24.000+0000,false,São Paulo,Capricha na cebola por gentileza
544,2023-05-24T13:32:37.000+0000,false,São Paulo,null
545,2023-05-24T13:33:06.000+0000,false,Santa Catarina,null
546,2023-05-24T13:33:14.000+0000,false,São Paulo,Vocês fazem um trabalho bom demais
547,2023-05-24T13:33:26.000+0000,true,São Paulo,null
548,2023-05-24T13:33:29.000+0000,true,São Paulo,null
549,2023-05-24T13:33:42.000+0000,true,São Paulo,Capricha na azeitona
550,2023-05-24T13:33:57.000+0000,false,Pernambuco,null
551,2023-05-24T13:34:23.000+0000,false,São Paulo,null
552,2023-05-24T13:34:30.000+0000,false,Espírito Santo,null
553,2023-05-24T13:34:41.000+0000,true,Pernambuco,Quero que chegue quentinha !
554,2023-05-24T13:35:00.000+0000,true,São Paulo,null
555,2023-05-24T13:35:06.000+0000,false,Minas Gerais,Senti falta da opção presunto parma!!
556,2023-05-24T13:35:16.000+0000,false,Distrito Federal,null
557,2023-05-24T13:35:24.000+0000,true,Ceará,null
558,2023-05-24T13:35:58.000+0000,false,Pernambuco,"Escreve ""Te amo"" com ketchup, por favor. É pra minha namorada."
559,2023-05-24T13:36:08.000+0000,false,São Paulo,Faltou manjericão!
560,2023-05-24T13:36:18.000+0000,false,Rio de Janeiro,null
561,2023-05-24T13:36:30.000+0000,false,Espírito Santo,Sucesso nessa nova pizzaria! Capricha no queijo
562,2023-05-24T13:36:47.000+0000,true,São Paulo,Capricha.
563,2023-05-24T13:36:51.000+0000,false,Minas Gerais,"Sem cebola, sou alérgico"
564,2023-05-24T13:37:03.000+0000,false,São Paulo,Capricha na cebola!
565,2023-05-24T13:37:08.000+0000,false,São Paulo,null
566,2023-05-24T13:37:19.000+0000,true,Pernambuco,Pode caprichar no queijo
567,2023-05-24T13:37:52.000+0000,false,São Paulo,Fique com fominha ... e agora ? Quanto tempo a entrega ?
568,2023-05-24T13:38:35.000+0000,false,São Paulo,null
569,2023-05-24T13:39:12.000+0000,false,Mato Grosso do Sul,"Massa crocante, nada de queimado nas bordas."
570,2023-05-24T13:39:12.000+0000,true,Ceará,null
571,2023-05-24T13:39:15.000+0000,false,São Paulo,null
572,2023-05-24T13:39:44.000+0000,false,São Paulo,Muito legal!
573,2023-05-24T13:39:54.000+0000,true,Alagoas,null
574,2023-05-24T13:40:02.000+0000,false,Bahia,Vocês são fod@!
575,2023-05-24T13:40:04.000+0000,false,São Paulo,Espero que a pergunta sobre o ketchup seja para julgamento!!!!!!!!!
576,2023-05-24T13:40:43.000+0000,false,São Paulo,Manda pizza!
577,2023-05-24T13:41:07.000+0000,true,São Paulo,null
578,2023-05-24T13:41:30.000+0000,true,São Paulo,Não
579,2023-05-24T13:41:43.000+0000,true,Rio de Janeiro,Ketchup na pizza sim 😊
580,2023-05-24T13:41:53.000+0000,true,Rio de Janeiro,Capricha no molho de tomate kkk
581,2023-05-24T13:42:05.000+0000,true,Distrito Federal,Faltou aquela pizza doce :)
582,2023-05-24T13:42:06.000+0000,false,São Paulo,Faltou manjericão. Boa aula!
583,2023-05-24T13:42:42.000+0000,false,São Paulo,null
584,2023-05-24T13:43:14.000+0000,false,São Paulo,null
585,2023-05-24T13:43:28.000+0000,true,São Paulo,"Por favor, capricha no recheio chefe!"
586,2023-05-24T13:43:39.000+0000,true,Espírito Santo,Pode caprichar na borda e no Bacon
587,2023-05-24T13:43:51.000+0000,false,Bahia,Parabéns pelo trampo!
588,2023-05-24T13:44:01.000+0000,false,São Paulo,Obrigado por contribuírem tanto para a comunidade!
589,2023-05-24T13:44:02.000+0000,false,São Paulo,null
590,2023-05-24T13:44:13.000+0000,true,Rio de Janeiro,Parabéns!!
591,2023-05-24T13:44:15.000+0000,false,São Paulo,"sacanagem responder esse forms, deu fome hahahah"
592,2023-05-24T13:44:25.000+0000,false,São Paulo,null
593,2023-05-24T13:44:47.000+0000,true,Rio de Janeiro,Boas fornadas!!
594,2023-05-24T13:44:48.000+0000,false,São Paulo,null
595,2023-05-24T13:44:52.000+0000,false,Rio Grande do Sul,#venceremos
596,2023-05-24T13:45:16.000+0000,true,Rio de Janeiro,null
597,2023-05-24T13:45:25.000+0000,false,Distrito Federal,Que seja assada no forno de lenha!
598,2023-05-24T13:45:25.000+0000,true,Goiás,"Faltou borda de chocolate, em"
599,2023-05-24T13:45:29.000+0000,true,Santa Catarina,Dobro de recheio
600,2023-05-24T13:46:35.000+0000,false,São Paulo,null
601,2023-05-24T13:46:53.000+0000,false,São Paulo,null
602,2023-05-24T13:47:02.000+0000,false,Rio Grande do Sul,Prepara a pizza para viagem!
603,2023-05-24T13:47:03.000+0000,true,Paraná,null
604,2023-05-24T13:47:46.000+0000,false,São Paulo,null
605,2023-05-24T13:47:56.000+0000,false,São Paulo,null
606,2023-05-24T13:49:17.000+0000,false,Minas Gerais,null
607,2023-05-24T13:49:19.000+0000,true,São Paulo,"Por Favor, sem cebola, em hipótese nenhuma!"
608,2023-05-24T13:49:34.000+0000,false,São Paulo,Sem cebola kkk
609,2023-05-24T13:50:25.000+0000,false,São Paulo,null
610,2023-05-24T13:50:43.000+0000,false,Rio de Janeiro,#Vaai!!
611,2023-05-24T13:51:33.000+0000,false,Paraíba,"massa bem tostada, por favor."
612,2023-05-24T13:51:35.000+0000,false,Paraná,Continuem mandando esse conteúdo de qualidade manos!
613,2023-05-24T13:51:42.000+0000,false,São Paulo,Gosto da massa mais ao ponto não gosto dela crocante
614,2023-05-24T13:51:48.000+0000,true,Distrito Federal,Faz um portuguesa
615,2023-05-24T13:51:57.000+0000,true,Alagoas,Não queimem a pizza
616,2023-05-24T13:52:16.000+0000,true,Rio de Janeiro,null
617,2023-05-24T13:52:16.000+0000,false,Alagoas,o/
618,2023-05-24T13:52:30.000+0000,true,Rio Grande do Norte,null
619,2023-05-24T13:52:35.000+0000,true,Minas Gerais,null
620,2023-05-24T13:52:46.000+0000,true,Rio de Janeiro,Capricha no milho
621,2023-05-24T13:53:18.000+0000,false,Rio de Janeiro,Amo vocês!
622,2023-05-24T13:53:18.000+0000,false,Distrito Federal,null
623,2023-05-24T13:53:27.000+0000,false,Mato Grosso,Tô com fomeee!
624,2023-05-24T13:53:38.000+0000,false,Rio Grande do Norte,null
625,2023-05-24T13:53:53.000+0000,false,São Paulo,Muito obrigado!
626,2023-05-24T13:53:54.000+0000,false,São Paulo,null
627,2023-05-24T13:54:01.000+0000,false,São Paulo,null
628,2023-05-24T13:54:23.000+0000,false,Minas Gerais,null
629,2023-05-24T13:54:50.000+0000,false,Paraná,Água sem Gás
630,2023-05-24T13:55:08.000+0000,true,Pernambuco,null
631,2023-05-24T13:55:34.000+0000,true,Santa Catarina,oiee
632,2023-05-24T13:56:29.000+0000,true,Mato Grosso,null
633,2023-05-24T13:56:30.000+0000,false,Rio de Janeiro,tomate seco caseiro feito no forno
634,2023-05-24T13:57:03.000+0000,false,São Paulo,Capricha no queijo
635,2023-05-24T13:58:05.000+0000,false,Distrito Federal,"Faça a pizza com muito amor e update, sem esquecer de quando fazer delete antes do where coloque o not no meu coração."
636,2023-05-24T13:58:30.000+0000,false,Paraná,VAAAAAAI
637,2023-05-24T13:59:24.000+0000,true,Ceará,null
638,2023-05-24T13:59:29.000+0000,true,Pernambuco,null
639,2023-05-24T13:59:33.000+0000,true,Minas Gerais,SEUS LINDOOOOOSSSSSSS
640,2023-05-24T14:00:16.000+0000,true,São Paulo,Suco sem açúcar
641,2023-05-24T14:00:31.000+0000,true,Santa Catarina,null
642,2023-05-24T14:01:56.000+0000,false,São Paulo,null
643,2023-05-24T14:02:05.000+0000,false,Alagoas,Somente os parabéns !
644,2023-05-24T14:03:01.000+0000,true,Paraná,Capricha nessa 🍕
645,2023-05-24T14:03:13.000+0000,true,Ceará,Vai da Bom!!!
646,2023-05-24T14:03:24.000+0000,true,São Paulo,Conseguem entregar até às 21hs?! Valeuuuu
647,2023-05-24T14:03:41.000+0000,false,São Paulo,Hipótese 1: alto índice de ketchup em RJ rsrs
648,2023-05-24T14:03:47.000+0000,false,São Paulo,null
649,2023-05-24T14:04:26.000+0000,false,Paraná,null
650,2023-05-24T14:04:49.000+0000,false,Rio Grande do Sul,capricha mestre 🙌🙌
651,2023-05-24T14:04:49.000+0000,false,São Paulo,null
652,2023-05-24T14:05:48.000+0000,true,São Paulo,null
653,2023-05-24T14:06:13.000+0000,true,Goiás,null
654,2023-05-24T14:06:17.000+0000,true,Acre,para entregar na rua do calvo no acre
655,2023-05-24T14:07:06.000+0000,true,Paraná,Parabéns pelo baita trabalho
656,2023-05-24T14:07:16.000+0000,false,Pernambuco,Vcs são demais! Agradecida por mais essa oportunidade de evolução! Mais um treinamento no capricho! <3
657,2023-05-24T14:07:24.000+0000,true,Rio Grande do Norte,Caprichem!!
658,2023-05-24T14:07:36.000+0000,true,Rio de Janeiro,null
659,2023-05-24T14:08:15.000+0000,false,Roraima,Não vou pagar entrega
660,2023-05-24T14:08:15.000+0000,true,Distrito Federal,null
661,2023-05-24T14:08:36.000+0000,false,Rio Grande do Sul,null
662,2023-05-24T14:09:08.000+0000,false,Mato Grosso do Sul,Bora assar essas pizzas!!!!!
663,2023-05-24T14:09:43.000+0000,true,São Paulo,Null
664,2023-05-24T14:10:05.000+0000,false,Paraíba,S2
665,2023-05-24T14:10:14.000+0000,true,Bahia,null
666,2023-05-24T14:10:43.000+0000,true,Paraná,Vocês são sensacionais!!
667,2023-05-24T14:10:43.000+0000,false,Minas Gerais,"Favor, não empinar a moto durante a entrega"
668,2023-05-24T14:11:07.000+0000,true,Bahia,Vc é foda
669,2023-05-24T14:12:25.000+0000,true,Pernambuco,se chegar fria eu não pago !!
670,2023-05-24T14:13:43.000+0000,true,São Paulo,Sucesso!
671,2023-05-24T14:14:23.000+0000,false,Minas Gerais,null
672,2023-05-24T14:14:33.000+0000,false,São Paulo,"Gelimão no copo, por favor"
673,2023-05-24T14:14:33.000+0000,false,São Paulo,null
674,2023-05-24T14:15:08.000+0000,false,Paraná,null
675,2023-05-24T14:16:10.000+0000,true,São Paulo,null
676,2023-05-24T14:16:10.000+0000,false,Santa Catarina,null
677,2023-05-24T14:16:32.000+0000,true,Minas Gerais,null
678,2023-05-24T14:16:34.000+0000,false,Paraná,null
679,2023-05-24T14:17:20.000+0000,true,São Paulo,null
680,2023-05-24T14:18:32.000+0000,false,Paraná,null
681,2023-05-24T14:18:50.000+0000,true,Pernambuco,Capricha no recheio! ;)
682,2023-05-24T14:19:13.000+0000,false,São Paulo,"Fala se tá solteiro, Teo"
683,2023-05-24T14:19:13.000+0000,true,São Paulo,Mama Mia!!
684,2023-05-24T14:20:11.000+0000,false,São Paulo,Um abraço pro Téo!
685,2023-05-24T14:20:19.000+0000,true,Paraná,null
686,2023-05-24T14:21:07.000+0000,false,São Paulo,null
687,2023-05-24T14:21:08.000+0000,false,São Paulo,Capricha!
688,2023-05-24T14:21:14.000+0000,false,Bahia,Ansiosa pelo meu pedido!
689,2023-05-24T14:21:35.000+0000,true,Espírito Santo,null
690,2023-05-24T14:21:36.000+0000,true,Rio Grande do Sul,null
691,2023-05-24T14:21:53.000+0000,false,São Paulo,null
692,2023-05-24T14:22:08.000+0000,true,Espírito Santo,null
693,2023-05-24T14:23:14.000+0000,true,Santa Catarina,null
694,2023-05-24T14:23:53.000+0000,false,Ceará,Demora muito?
695,2023-05-24T14:24:57.000+0000,true,Rio Grande do Sul,Gosto da pizza bem tostada!
696,2023-05-24T14:25:30.000+0000,false,São Paulo,null
697,2023-05-24T14:26:07.000+0000,false,Paraná,Rápido que deu fome aqui.
698,2023-05-24T14:26:40.000+0000,true,Espírito Santo,Troco pra R$ 100 por favor.
699,2023-05-24T14:27:11.000+0000,false,São Paulo,null
700,2023-05-24T14:28:29.000+0000,false,São Paulo,null
701,2023-05-24T14:29:54.000+0000,true,Amazonas,"Lindos, por favor usem touca e luvas."
702,2023-05-24T14:30:28.000+0000,false,Paraíba,"Sou seu fã, Teo!"
703,2023-05-24T14:31:08.000+0000,true,Minas Gerais,null
704,2023-05-24T14:31:23.000+0000,false,Rio Grande do Sul,null
705,2023-05-24T14:33:11.000+0000,true,São Paulo,null
706,2023-05-24T14:35:39.000+0000,false,Rio Grande do Norte,🚀
707,2023-05-24T14:36:36.000+0000,false,São Paulo,null
708,2023-05-24T14:38:30.000+0000,true,Ceará,Gosto muito das iniciativas de vocês
709,2023-05-24T14:39:16.000+0000,true,Tocantins,Continuem contribuindo com o mundo de dados ❤️
710,2023-05-24T14:40:10.000+0000,false,Rio de Janeiro,null
711,2023-05-24T14:40:20.000+0000,false,São Paulo,Vocês são os melhores~ \o/
712,2023-05-24T14:40:52.000+0000,false,São Paulo,null
713,2023-05-24T14:41:45.000+0000,true,São Paulo,null
714,2023-05-24T14:41:58.000+0000,true,Rio Grande do Sul,null
715,2023-05-24T14:42:01.000+0000,false,Sergipe,Faz um gráfico de pizza caprichado aí
716,2023-05-24T14:42:34.000+0000,true,Goiás,Que as pizzas de vocês possam gerar muito conhecimento.
717,2023-05-24T14:42:41.000+0000,false,São Paulo,null
718,2023-05-24T14:43:36.000+0000,true,São Paulo,null
719,2023-05-24T14:44:15.000+0000,true,São Paulo,null
720,2023-05-24T14:44:35.000+0000,false,Goiás,Não use ketchup na pizza
721,2023-05-24T14:44:45.000+0000,false,São Paulo,"Cara, que fome! Não se acha pizza com alcaparra no fim de mundo onde habito.
Vocês são maravilhosos!"
722,2023-05-24T14:46:37.000+0000,true,São Paulo,Não deixar o ketchup encostar na beterraba.
723,2023-05-24T14:48:00.000+0000,true,Minas Gerais,"Não pude pedir minha pizza de chocolate com queijo, mas se tiverem chocolate pode trocar por qualquer ingrediente, incluindo massa e borda 😇"
724,2023-05-24T14:48:19.000+0000,false,São Paulo,Por favor de uma leve tostada na borda.
